,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time,positive_rate
0,0.593476414680481,0.23361823361823358,0.2827586206896552,0.19902912621359223,200,253.13437914848328,0.085
1,0.34364014863967896,0.5029940119760479,0.65625,0.4077669902912621,240,307.18448090553284,0.13333333333333333
2,0.1858978420495987,0.7282913165266106,0.8609271523178808,0.6310679611650486,280,318.6494212150574,0.18571428571428572
3,0.2093850076198578,0.7592067988668555,0.9115646258503401,0.6504854368932039,320,302.7977993488312,0.225
4,0.20735883712768555,0.7845303867403315,0.9102564102564102,0.6893203883495146,360,316.28328037261963,0.25277777777777777
5,0.23386655747890472,0.7550432276657062,0.9290780141843972,0.6359223300970874,400,318.3660612106323,0.29
6,0.1970451921224594,0.7471264367816093,0.9154929577464789,0.6310679611650486,440,317.11547684669495,0.32045454545454544
7,0.1660243570804596,0.8328912466843501,0.9181286549707602,0.7621359223300971,480,322.24329471588135,0.34791666666666665
8,0.16629658639431,0.8229426433915212,0.8461538461538461,0.8009708737864077,520,331.42520451545715,0.36538461538461536
9,0.1403164565563202,0.846938775510204,0.8924731182795699,0.8058252427184466,560,335.3587028980255,0.375
10,0.1136975884437561,0.8951406649616368,0.9459459459459459,0.8495145631067961,600,335.4353618621826,0.37666666666666665
11,0.09327651560306549,0.8523002421307506,0.8502415458937198,0.8543689320388349,640,329.9492681026459,0.3875
12,0.5032710433006287,0.2837988826815642,0.18432510885341075,0.616504854368932,680,332.3669798374176,0.3926470588235294
13,0.15602459013462067,0.88135593220339,0.8792270531400966,0.883495145631068,720,350.146151304245,0.38055555555555554
14,0.11907411366701126,0.8861386138613861,0.9040404040404041,0.8689320388349514,760,351.2194516658783,0.38421052631578945
15,0.11700581759214401,0.8826530612244897,0.9301075268817204,0.8398058252427184,800,358.08071184158325,0.385
16,0.13951551914215088,0.8733850129198966,0.9337016574585635,0.8203883495145631,840,356.0810453891754,0.3880952380952381
17,0.12826567888259888,0.8455696202531645,0.8835978835978836,0.8106796116504854,880,347.1958785057068,0.39545454545454545
18,0.14179091155529022,0.8664987405541562,0.900523560209424,0.8349514563106796,920,349.75003838539124,0.3967391304347826
19,0.10903269797563553,0.8894472361809046,0.921875,0.8592233009708737,960,366.7633128166199,0.40208333333333335
20,0.09910827875137329,0.8997555012224939,0.9064039408866995,0.8932038834951457,1000,367.3773899078369,0.403
21,0.11073670536279678,0.8855721393034826,0.9081632653061225,0.8640776699029126,1040,364.0055010318756,0.40384615384615385
22,0.10153255611658096,0.9064039408866995,0.92,0.8932038834951457,1080,361.28840804100037,0.4064814814814815
23,0.10178893059492111,0.886255924170616,0.8657407407407407,0.9077669902912622,1120,388.76026225090027,0.4089285714285714
24,0.11573190242052078,0.8927680798004987,0.9179487179487179,0.8689320388349514,1160,383.2602002620697,0.4051724137931034
25,0.1102566048502922,0.8977556109725686,0.9230769230769231,0.8737864077669902,1200,385.57246255874634,0.4066666666666667
26,0.08494283258914948,0.9215686274509804,0.9306930693069307,0.912621359223301,1240,390.55557465553284,0.4080645161290323
27,0.08688510954380035,0.8545034642032333,0.8149779735682819,0.8980582524271845,1280,397.49648785591125,0.4109375
28,0.08714362233877182,0.9104477611940298,0.9336734693877551,0.8883495145631068,1320,386.7748074531555,0.40606060606060607
29,0.08617150038480759,0.9170731707317074,0.9215686274509803,0.912621359223301,1360,393.0205862522125,0.4102941176470588
30,0.09176135808229446,0.9081885856079405,0.9289340101522843,0.8883495145631068,1400,399.42327094078064,0.4157142857142857
31,0.10027199983596802,0.8997555012224939,0.9064039408866995,0.8932038834951457,1440,400.8767547607422,0.41944444444444445
32,0.08846984058618546,0.8921568627450982,0.900990099009901,0.883495145631068,1464,393.4370756149292,0.412568306010929
33,0.07650356739759445,0.912280701754386,0.9430051813471503,0.883495145631068,1490,401.2139608860016,0.40604026845637586
34,0.09637536108493805,0.900497512437811,0.923469387755102,0.8786407766990292,1510,392.4112615585327,0.4013245033112583
35,0.08240094780921936,0.8949999999999999,0.9226804123711341,0.8689320388349514,1530,414.7717995643616,0.39673202614379083
36,0.0908455178141594,0.912718204488778,0.9384615384615385,0.8883495145631068,1552,422.92979526519775,0.3911082474226804
37,0.08855558931827545,0.9037037037037038,0.9195979899497487,0.8883495145631068,1574,421.5302631855011,0.386277001270648
38,0.08843590319156647,0.9121951219512194,0.9166666666666666,0.9077669902912622,1594,412.9392442703247,0.38143036386449186
39,0.06929131597280502,0.905109489051095,0.9073170731707317,0.9029126213592233,1614,421.62128043174744,0.37794299876084264
40,0.10661235451698303,0.900243309002433,0.9024390243902439,0.8980582524271845,1634,425.70370864868164,0.3733170134638923
41,0.09305073320865631,0.9024390243902438,0.9068627450980392,0.8980582524271845,1654,425.2630240917206,0.3688029020556227
42,0.08165501803159714,0.9054726368159205,0.9285714285714286,0.883495145631068,1676,422.5648047924042,0.3639618138424821
43,0.10312823951244354,0.898477157360406,0.9414893617021277,0.8592233009708737,1696,429.016925573349,0.3596698113207547
44,0.10388738662004471,0.888888888888889,0.9045226130653267,0.8737864077669902,1716,432.05842638015747,0.3554778554778555
45,0.09098949283361435,0.8958837772397095,0.893719806763285,0.8980582524271845,1736,437.85846281051636,0.3513824884792627
