,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time,positive_rate
0,0.316718190908432,0.5011933174224343,0.5675675675675675,0.44871794871794873,200,145.15311336517334,0.145
1,0.3743942677974701,0.39541547277936967,0.6,0.2948717948717949,240,124.45163226127625,0.17083333333333334
2,0.29067689180374146,0.5339578454332553,0.5906735751295337,0.48717948717948717,280,127.67229652404785,0.20714285714285716
3,0.3443182408809662,0.4045584045584045,0.6068376068376068,0.3034188034188034,320,131.19309520721436,0.21875
4,0.30789124965667725,0.46197183098591543,0.6776859504132231,0.3504273504273504,360,134.74993419647217,0.24444444444444444
5,0.3632260262966156,0.4501424501424502,0.6752136752136753,0.33760683760683763,400,136.0697922706604,0.27
6,0.3285832107067108,0.5117493472584858,0.6577181208053692,0.4188034188034188,440,136.5961503982544,0.29545454545454547
7,0.29563915729522705,0.5236907730673317,0.6287425149700598,0.44871794871794873,480,137.81384825706482,0.3145833333333333
8,0.2953138053417206,0.5680751173708921,0.6302083333333334,0.5170940170940171,520,141.65027523040771,0.3230769230769231
9,0.3138783276081085,0.5276381909547738,0.6402439024390244,0.44871794871794873,560,142.67821526527405,0.32321428571428573
10,0.3273201286792755,0.5154639175257731,0.6493506493506493,0.42735042735042733,600,144.09933471679688,0.3233333333333333
11,0.33700281381607056,0.5274151436031331,0.6778523489932886,0.43162393162393164,640,145.36363911628723,0.325
12,0.3565395772457123,0.5,0.6506849315068494,0.405982905982906,680,148.87077736854553,0.3264705882352941
13,0.34593480825424194,0.5491183879093199,0.6687116564417178,0.4658119658119658,720,148.9433789253235,0.3263888888888889
14,0.3215445280075073,0.53125,0.68,0.4358974358974359,760,151.3341510295868,0.33289473684210524
15,0.29539358615875244,0.576530612244898,0.7151898734177216,0.4829059829059829,800,153.06231474876404,0.3375
16,0.3075109124183655,0.5686746987951807,0.6519337016574586,0.5042735042735043,840,153.73362827301025,0.3416666666666667
17,0.288791686296463,0.5852417302798981,0.7232704402515723,0.49145299145299143,880,154.64037203788757,0.3477272727272727
18,0.317940354347229,0.57,0.6867469879518072,0.48717948717948717,920,154.62123155593872,0.35108695652173916
19,0.3116838335990906,0.5549738219895288,0.7162162162162162,0.452991452991453,960,156.90340971946716,0.35208333333333336
20,0.28866055607795715,0.6184538653366584,0.7425149700598802,0.5299145299145299,1000,160.86160969734192,0.353
21,0.3137029707431793,0.5876288659793815,0.7402597402597403,0.48717948717948717,1040,163.08753442764282,0.35865384615384616
22,0.30525192618370056,0.6074766355140186,0.6701030927835051,0.5555555555555556,1080,167.43473601341248,0.36203703703703705
23,0.2745084762573242,0.630071599045346,0.7135135135135136,0.5641025641025641,1120,162.1532416343689,0.3607142857142857
24,0.3267364501953125,0.6045340050377833,0.7361963190184049,0.5128205128205128,1160,167.3090283870697,0.3577586206896552
25,0.2966040074825287,0.6161369193154034,0.72,0.5384615384615384,1200,168.81369709968567,0.36
26,0.2918470799922943,0.6425120772946861,0.7388888888888889,0.5683760683760684,1240,173.59873914718628,0.3588709677419355
27,0.300973504781723,0.6330935251798561,0.7213114754098361,0.5641025641025641,1280,173.78372073173523,0.36328125
28,0.26983213424682617,0.6776470588235295,0.7539267015706806,0.6153846153846154,1320,178.3932011127472,0.3643939393939394
29,0.26960286498069763,0.6601466992665036,0.7714285714285715,0.5769230769230769,1360,171.48682689666748,0.36323529411764705
30,0.28613775968551636,0.625615763546798,0.7383720930232558,0.5427350427350427,1400,175.81309962272644,0.36428571428571427
31,0.2833316922187805,0.6336633663366337,0.7529411764705882,0.5470085470085471,1440,179.9388244152069,0.3611111111111111
32,0.2747827470302582,0.6585365853658536,0.7670454545454546,0.5769230769230769,1466,182.36596965789795,0.3608458390177353
33,0.27605560421943665,0.657074340527578,0.7486338797814208,0.5854700854700855,1506,178.3154661655426,0.3545816733067729
34,0.27152276039123535,0.6601941747572816,0.7640449438202247,0.5811965811965812,1536,178.82465481758118,0.3528645833333333
35,0.27056220173835754,0.6522781774580336,0.7431693989071039,0.5811965811965812,1576,183.15823006629944,0.3477157360406091
36,0.24596215784549713,0.6946386946386947,0.764102564102564,0.6367521367521367,1616,187.4737913608551,0.3415841584158416
37,0.2524009048938751,0.6910755148741419,0.7438423645320197,0.6452991452991453,1656,182.62981629371643,0.34057971014492755
38,0.28776007890701294,0.6682242990654206,0.7371134020618557,0.6111111111111112,1696,186.2177369594574,0.33785377358490565
39,0.25208649039268494,0.6634844868735084,0.7513513513513513,0.594017094017094,1734,194.12655019760132,0.3356401384083045
40,0.2660689353942871,0.6682692307692306,0.7637362637362637,0.594017094017094,1758,196.32336688041687,0.33503981797497157
41,0.25303494930267334,0.6761904761904762,0.7634408602150538,0.6068376068376068,1782,190.3649959564209,0.3327721661054994
42,0.2964659333229065,0.6370023419203746,0.7046632124352331,0.5811965811965812,1812,192.71364903450012,0.33112582781456956
43,0.2537674605846405,0.6682926829268293,0.7784090909090909,0.5854700854700855,1848,192.1790008544922,0.32575757575757575
44,0.2605685889720917,0.6778042959427207,0.7675675675675676,0.6068376068376068,1872,200.36512565612793,0.3231837606837607
45,0.25850796699523926,0.6851851851851852,0.7474747474747475,0.6324786324786325,1892,207.05990433692932,0.321353065539112
