,test_loss,test_f1,test_prec,test_recall,labeled_instances,orakle_instances,iteration_time,train_positive_rate,pool_positive_rate
0,0.079,0.023,0.045,0.0,0.0,0.0,1.829,0.014,0.023
1,0.054,0.038,0.048,0.026,0.0,0.0,9.904,0.013,0.0
