,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time,positive_rate
0,0.5464057326316833,0.02575107296137339,0.1111111111111111,0.014563106796116505,200,208.19848322868347,0.085
1,0.4990810751914978,0.04255319148936171,0.1724137931034483,0.024271844660194174,240,236.21102619171143,0.08333333333333333
2,0.46749529242515564,0.09836065573770493,0.3157894736842105,0.05825242718446602,280,249.41794514656067,0.11428571428571428
3,0.5232122540473938,0.06779661016949153,0.26666666666666666,0.038834951456310676,320,249.3997974395752,0.1375
4,0.47830531001091003,0.19047619047619047,0.5217391304347826,0.11650485436893204,360,257.8188669681549,0.17777777777777778
5,0.4204922914505005,0.2671480144404332,0.5211267605633803,0.1796116504854369,400,258.08189821243286,0.22
6,0.3701876699924469,0.44745762711864406,0.7415730337078652,0.32038834951456313,440,268.71537017822266,0.25
7,0.319955438375473,0.535031847133758,0.7777777777777778,0.4077669902912621,480,272.71375250816345,0.2875
8,0.21266508102416992,0.7371007371007371,0.746268656716418,0.7281553398058253,520,280.8468816280365,0.33076923076923076
9,0.2314794659614563,0.6933333333333334,0.7692307692307693,0.6310679611650486,560,279.5313181877136,0.3375
10,0.21872030198574066,0.7277353689567431,0.7647058823529411,0.6941747572815534,600,280.49740505218506,0.3466666666666667
11,0.1957305669784546,0.752,0.834319526627219,0.6844660194174758,640,290.4939148426056,0.3578125
12,0.1901361048221588,0.7740259740259741,0.8324022346368715,0.7233009708737864,680,297.58191990852356,0.3602941176470588
13,0.15652036666870117,0.8009708737864077,0.8009708737864077,0.8009708737864077,720,306.97168016433716,0.37916666666666665
14,0.17102304100990295,0.7692307692307694,0.7868020304568528,0.7524271844660194,760,307.210973739624,0.38552631578947366
15,0.17830079793930054,0.7505938242280286,0.7348837209302326,0.7669902912621359,800,317.7646734714508,0.37625
16,0.17099861800670624,0.7951219512195121,0.7990196078431373,0.7912621359223301,840,315.64767050743103,0.36666666666666664
17,0.15692421793937683,0.7754137115839244,0.7557603686635944,0.7961165048543689,880,319.18613505363464,0.37272727272727274
18,0.1579691469669342,0.8058968058968059,0.8159203980099502,0.7961165048543689,920,351.8708989620209,0.3673913043478261
19,0.16904641687870026,0.7715736040609138,0.8085106382978723,0.7378640776699029,960,352.39674067497253,0.36666666666666664
20,0.17127224802970886,0.7796610169491525,0.7777777777777778,0.7815533980582524,1000,362.23958826065063,0.365
