,f1,precision,recall,times
0,0.1262135922330097,1.0,0.06735751295336788,0.0
1,0.6735395189003437,1.0,0.5077720207253886,0.21051406860351562
2,0.68259385665529,1.0,0.5181347150259067,0.22359657287597656
3,0.6687306501547988,0.8307692307692308,0.5595854922279793,0.2254164218902588
4,0.689189189189189,0.9902912621359223,0.5284974093264249,0.22513055801391602
5,0.6866666666666665,0.9626168224299065,0.533678756476684,0.2311406135559082
6,0.6907894736842106,0.9459459459459459,0.5440414507772021,0.22591280937194824
7,0.6953642384105961,0.963302752293578,0.5440414507772021,0.22661590576171875
8,0.7128712871287128,0.9818181818181818,0.5595854922279793,0.22765040397644043
9,0.7043189368770763,0.9814814814814815,0.5492227979274611,0.23096728324890137
10,0.7019867549668873,0.9724770642201835,0.5492227979274611,0.22915410995483398
11,0.7035830618892507,0.9473684210526315,0.5595854922279793,0.2306203842163086
12,0.7066666666666666,0.9906542056074766,0.5492227979274611,0.22894716262817383
13,0.6950819672131147,0.9464285714285714,0.5492227979274611,0.22743868827819824
14,0.7077922077922076,0.9478260869565217,0.5647668393782384,0.22872328758239746
15,0.7197452229299363,0.9338842975206612,0.5854922279792746,0.251070499420166
16,0.7243589743589742,0.9495798319327731,0.5854922279792746,0.2555973529815674
17,0.7220447284345047,0.9416666666666667,0.5854922279792746,0.22926664352416992
18,0.7243589743589742,0.9495798319327731,0.5854922279792746,0.2294306755065918
19,0.7306501547987616,0.9076923076923077,0.6113989637305699,0.23441195487976074
20,0.7204968944099378,0.8992248062015504,0.6010362694300518,0.23202776908874512
21,0.7317073170731707,0.8888888888888888,0.6217616580310881,0.2287440299987793
22,0.7239263803680982,0.8872180451127819,0.6113989637305699,0.23251605033874512
23,0.7323076923076924,0.9015151515151515,0.616580310880829,0.2344062328338623
24,0.7407407407407407,0.916030534351145,0.6217616580310881,0.2302243709564209
25,0.7333333333333333,0.8832116788321168,0.6269430051813472,0.2318117618560791
26,0.7361963190184049,0.9022556390977443,0.6217616580310881,0.23159360885620117
27,0.7371601208459215,0.8840579710144928,0.6321243523316062,0.22951626777648926
28,0.7188405797101449,0.8157894736842105,0.6424870466321243,0.2383735179901123
29,0.7371601208459215,0.8840579710144928,0.6321243523316062,0.23979473114013672
30,0.7439024390243902,0.9037037037037037,0.6321243523316062,0.24656963348388672
31,0.7507692307692307,0.9242424242424242,0.6321243523316062,0.2420656681060791
32,0.7554179566563467,0.9384615384615385,0.6321243523316062,0.2372593879699707
33,0.7500000000000001,0.9111111111111111,0.6373056994818653,0.24022507667541504
34,0.7409638554216867,0.8848920863309353,0.6373056994818653,0.24011802673339844
35,0.743202416918429,0.8913043478260869,0.6373056994818653,0.24001383781433105
36,0.7530864197530864,0.9312977099236641,0.6321243523316062,0.23235297203063965
37,0.7522935779816514,0.917910447761194,0.6373056994818653,0.24289965629577637
38,0.746177370030581,0.9104477611940298,0.6321243523316062,0.24196505546569824
39,0.7453416149068323,0.9302325581395349,0.6217616580310881,0.24927878379821777
40,0.7407407407407407,0.916030534351145,0.6217616580310881,0.24217844009399414
41,0.7515527950310559,0.937984496124031,0.6269430051813472,0.24100780487060547
