,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time,train_positive_rate,pool_positive_rate
0,0.099,0.039,0.063,0.045,0.0,24.534,0.022,0.036
1,0.043,0.028,0.038,0.031,0.0,6.717,0.022,0.065
2,0.058,0.021,0.015,0.045,5.657,19.654,0.006,0.0
3,0.024,0.021,0.03,0.031,5.657,15.543,0.005,0.0
