,test_loss,test_f1,test_prec,test_recall,labeled_instances,orakle_instances,iteration_time,train_positive_rate,pool_positive_rate
0,0.099,0.039,0.063,0.045,0.0,0.0,11.221,0.022,0.036
1,0.02,0.016,0.031,0.017,0.0,0.0,4.905,0.022,0.066
2,0.053,0.019,0.016,0.031,7.155,3.578,4.767,0.006,0.0
3,0.064,0.016,0.026,0.017,7.155,3.578,5.631,0.005,0.0
4,,,,,,,,,
