,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time,train_positive_rate,pool_positive_rate
0,0.099,0.039,0.063,0.045,0.0,8.381,0.022,0.036
1,0.037,0.013,0.025,0.0,0.0,7.873,0.02,0.0
