,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time,positive_rate
0,0.1532270759344101,0.8842386464826357,0.8443877551020408,0.9280373831775701,200,306.85025691986084,0.18
1,0.17893913388252258,0.8989412897016362,0.9265873015873016,0.8728971962616823,240,366.0944604873657,0.22083333333333333
2,0.09622261673212051,0.9288071664309289,0.9372026641294006,0.9205607476635514,280,354.4713797569275,0.2785714285714286
3,0.08339598774909973,0.940045766590389,0.9210762331838565,0.9598130841121495,320,356.9142532348633,0.3125
4,0.11277645081281662,0.9330783938814532,0.9549902152641878,0.9121495327102803,360,370.74038791656494,0.3333333333333333
5,0.09262900054454803,0.9392565729827742,0.9119718309859155,0.9682242990654205,400,370.14389157295227,0.3475
6,0.09853067994117737,0.9377080361388492,0.9545014520813165,0.9214953271028037,440,381.00303530693054,0.3431818181818182
7,0.08863251656293869,0.940354147250699,0.9377323420074349,0.9429906542056075,480,368.0403115749359,0.3541666666666667
8,0.1037561297416687,0.9395784543325526,0.9417840375586854,0.9373831775700935,520,379.1272168159485,0.36730769230769234
9,0.08273810893297195,0.9492151431209603,0.9379562043795621,0.9607476635514018,560,386.84653091430664,0.3732142857142857
10,0.11983189731836319,0.9352112676056337,0.939622641509434,0.930841121495327,600,394.879154920578,0.37833333333333335
11,0.09942147880792618,0.9416126042632066,0.9338235294117647,0.9495327102803738,640,385.22077226638794,0.384375
12,0.10166870802640915,0.940570893776322,0.9418931583880038,0.9392523364485982,680,392.492005109787,0.38676470588235295
13,0.09924019873142242,0.9378214118747078,0.9382600561272217,0.9373831775700935,720,409.081330537796,0.3972222222222222
14,0.09877065569162369,0.9395656279508972,0.9494274809160306,0.9299065420560748,760,400.9585585594177,0.4
15,0.09738431125879288,0.9404035664007507,0.944392082940622,0.9364485981308411,800,399.91291880607605,0.40375
16,0.10304609686136246,0.9392523364485983,0.9392523364485982,0.9392523364485982,840,414.01529264450073,0.4107142857142857
17,0.10873303562402725,0.9376443418013857,0.9269406392694064,0.9485981308411215,880,420.739666223526,0.4193181818181818
18,0.09722817689180374,0.9398601398601399,0.9376744186046512,0.9420560747663551,920,417.1409766674042,0.41630434782608694
19,0.08813124895095825,0.9476635514018692,0.9476635514018692,0.9476635514018692,960,424.8870122432709,0.41875
20,0.0928511843085289,0.9455719557195572,0.9335154826958105,0.9579439252336449,1000,449.5825266838074,0.425
21,0.10207529366016388,0.9424860853432282,0.9355432780847146,0.9495327102803738,1040,422.5404164791107,0.4288461538461538
22,0.08800395578145981,0.9437269372693727,0.9316939890710383,0.9560747663551402,1080,434.4120144844055,0.43425925925925923
23,0.10025694966316223,0.9503019043195542,0.9445983379501385,0.9560747663551402,1120,433.232764005661,0.43660714285714286
24,0.09041150659322739,0.9484820607175714,0.9338768115942029,0.9635514018691589,1160,432.75370717048645,0.4370689655172414
25,0.09510181099176407,0.945845004668534,0.9449626865671642,0.9467289719626168,1200,435.5815725326538,0.43833333333333335
26,0.09879112243652344,0.951366373320982,0.9430670339761249,0.9598130841121495,1240,416.28686928749084,0.4411290322580645
27,0.08398423343896866,0.9516728624535317,0.9463955637707948,0.9570093457943926,1280,428.24859952926636,0.4453125
28,0.09210115671157837,0.951366373320982,0.9430670339761249,0.9598130841121495,1320,450.10400128364563,0.4431818181818182
29,0.09340234845876694,0.9522484932777004,0.9448022079116836,0.9598130841121495,1360,432.8308126926422,0.44485294117647056
30,0.09835746139287949,0.9455909943714823,0.9491525423728814,0.9420560747663551,1400,442.2563753128052,0.44785714285714284
31,0.09841150790452957,0.9491841491841492,0.9469767441860465,0.9514018691588785,1440,432.43394780158997,0.4465277777777778
32,0.09797380864620209,0.9501630181648812,0.947075208913649,0.9532710280373832,1480,437.4766163825989,0.4506756756756757
33,0.0985790342092514,0.9460853258321612,0.949200376293509,0.9429906542056075,1520,460.11775302886963,0.4513157894736842
34,0.1063995212316513,0.9465290806754221,0.9500941619585688,0.9429906542056075,1560,449.87713074684143,0.4544871794871795
35,0.1046987846493721,0.9460465116279071,0.9416666666666667,0.9504672897196261,1600,457.568954706192,0.455
36,0.09536372125148773,0.9485500467726847,0.949438202247191,0.9476635514018692,1640,453.3484466075897,0.4573170731707317
37,0.10828408598899841,0.9471264367816092,0.9321266968325792,0.9626168224299065,1680,464.8898022174835,0.45714285714285713
38,0.10310425609350204,0.9501165501165502,0.947906976744186,0.9523364485981308,1720,461.4365792274475,0.45465116279069767
39,0.0857582688331604,0.9530013959981387,0.9490268767377201,0.9570093457943926,1760,471.1020140647888,0.4556818181818182
40,0.10543873906135559,0.9473184622686284,0.9623915139826422,0.9327102803738317,1800,461.3595669269562,0.45444444444444443
41,0.09760308265686035,0.9518963922294172,0.9423076923076923,0.9616822429906542,1840,475.90272760391235,0.45815217391304347
42,0.09693959355354309,0.9521152952115295,0.9472710453283997,0.9570093457943926,1880,475.8121500015259,0.45851063829787236
43,0.08974641561508179,0.9555867227676483,0.9560336763330215,0.9551401869158879,1920,486.7098822593689,0.459375
44,0.10386153310537338,0.9492314857941314,0.9461467038068709,0.9523364485981308,1960,479.31292510032654,0.461734693877551
45,0.08729036152362823,0.9536607970342911,0.9457720588235294,0.9616822429906542,2000,478.92336654663086,0.4605
