,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time
0,0.19092154502868652,0.8875294117647059,0.8938388625592417,0.8813084112149533,500,285.5010199546814
1,0.15529470145702362,0.8980582524271845,0.9343434343434344,0.8644859813084113,540,330.2570321559906
2,0.13881807029247284,0.9175011921793038,0.9367088607594937,0.8990654205607477,580,326.99024748802185
3,0.1384499967098236,0.91005291005291,0.9375619425173439,0.8841121495327103,620,330.3159532546997
4,0.127205029129982,0.9199431549028896,0.9327569644572526,0.9074766355140187,660,347.79058742523193
5,0.13502231240272522,0.9122468659594987,0.9422310756972112,0.8841121495327103,700,339.4658901691437
6,0.1407221257686615,0.9163461538461538,0.9435643564356435,0.8906542056074767,740,352.17527961730957
7,0.1311790645122528,0.9177365668093201,0.9341723136495643,0.9018691588785047,780,376.65831542015076
8,0.13255804777145386,0.925497454881999,0.916590284142988,0.9345794392523364,820,356.7650101184845
9,0.13413329422473907,0.9154323936932632,0.9364613880742912,0.8953271028037383,860,367.0199248790741
10,0.11812912672758102,0.9232941176470588,0.9298578199052133,0.9168224299065421,900,359.72414112091064
11,0.13149131834506989,0.924235294117647,0.9308056872037914,0.9177570093457944,940,371.96470975875854
12,0.1292492300271988,0.9200761179828734,0.937015503875969,0.9037383177570093,980,386.5678789615631
13,0.11464361101388931,0.9361305361305362,0.933953488372093,0.9383177570093458,1020,378.75564098358154
14,0.12775903940200806,0.9321642824180896,0.9206927985414768,0.9439252336448598,1060,391.11260294914246
15,0.12485235184431076,0.9248120300751881,0.9300567107750473,0.9196261682242991,1100,385.56553983688354
16,0.11917759478092194,0.9281716417910447,0.9264432029795159,0.9299065420560748,1140,403.52414751052856
17,0.12298775464296341,0.9287377736376339,0.9257195914577531,0.9317757009345794,1180,394.3016610145569
18,0.12010101974010468,0.9306839186691312,0.9204753199268738,0.9411214953271028,1220,405.4460005760193
19,0.11700252443552017,0.9295644114921224,0.921875,0.9373831775700935,1260,421.9251911640167
20,0.13014639914035797,0.9252736792003807,0.9427740058195926,0.908411214953271,1300,420.3349041938782
