,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time,positive_rate
0,0.15753616392612457,0.8804251550044287,0.8367003367003367,0.9289719626168225,200,309.3260109424591,0.18
1,0.2127854973077774,0.8597502401536984,0.8843873517786561,0.8364485981308412,240,348.2986509799957,0.225
2,0.1572481393814087,0.8768382352941176,0.8625678119349005,0.891588785046729,280,353.68382716178894,0.2785714285714286
3,0.1746443808078766,0.8814382896015548,0.9180161943319838,0.8476635514018691,320,354.8225712776184,0.303125
4,0.14873695373535156,0.9080091533180777,0.8896860986547085,0.9271028037383178,360,359.88915371894836,0.3277777777777778
5,0.15406619012355804,0.876923076923077,0.902970297029703,0.8523364485981308,400,368.51942586898804,0.335
6,0.14272859692573547,0.8942857142857141,0.9116504854368932,0.8775700934579439,440,354.793377161026,0.35909090909090907
7,0.11000807583332062,0.9239332096474954,0.9171270718232044,0.930841121495327,480,339.31749176979065,0.38333333333333336
8,0.13372619450092316,0.9083969465648856,0.9278752436647173,0.8897196261682243,520,349.76841855049133,0.3903846153846154
9,0.11463841795921326,0.9214953271028037,0.9214953271028037,0.9214953271028037,560,342.1189007759094,0.4
10,0.11323460936546326,0.9265116279069768,0.9222222222222223,0.930841121495327,600,349.7416031360626,0.4066666666666667
11,0.11142131686210632,0.9284403669724771,0.9117117117117117,0.9457943925233645,640,356.37980341911316,0.40625
12,0.12070366740226746,0.9285051067780873,0.922509225092251,0.9345794392523364,680,349.93992829322815,0.4117647058823529
13,0.12305529415607452,0.9189189189189189,0.9326275264677575,0.905607476635514,720,347.39943289756775,0.4152777777777778
14,0.11725685000419617,0.9244655581947744,0.9400966183574879,0.9093457943925234,760,354.27227449417114,0.41710526315789476
15,0.1016777902841568,0.934752429430819,0.925756186984418,0.9439252336448598,800,343.9922978878021,0.4225
16,0.1215638518333435,0.9201154956689124,0.9484126984126984,0.8934579439252337,840,359.5480628013611,0.4238095238095238
17,0.09166710823774338,0.9391955098222639,0.9400749063670412,0.9383177570093458,880,357.3987064361572,0.4284090909090909
18,0.09978867322206497,0.9326424870466321,0.9401709401709402,0.9252336448598131,920,367.53920316696167,0.4369565217391304
19,0.09693875908851624,0.941286989196806,0.9461756373937678,0.9364485981308411,960,363.5184733867645,0.44479166666666664
20,0.10116880387067795,0.9352720450281427,0.9387947269303202,0.9317757009345794,1000,377.95621037483215,0.447
21,0.10065142810344696,0.9400369003690037,0.9280510018214936,0.9523364485981308,1040,354.1092884540558,0.44711538461538464
22,0.10574764758348465,0.9376744186046512,0.9333333333333333,0.9420560747663551,1080,366.73881816864014,0.44722222222222224
23,0.09635116904973984,0.9354838709677419,0.9227272727272727,0.9485981308411215,1120,361.4722111225128,0.4473214285714286
24,0.10179246962070465,0.9369114877589454,0.9440227703984819,0.9299065420560748,1160,372.43670082092285,0.4482758620689655
25,0.10402629524469376,0.9336470588235295,0.9402843601895735,0.9271028037383178,1200,376.55201292037964,0.45
26,0.10179862380027771,0.9355140186915888,0.9355140186915888,0.9355140186915888,1240,378.46299982070923,0.45403225806451614
27,0.11036641895771027,0.9348729792147806,0.9242009132420091,0.9457943925233645,1280,386.4828870296478,0.45703125
28,0.10356684774160385,0.9331463300607761,0.9335827876520112,0.9327102803738317,1320,398.4468903541565,0.45681818181818185
29,0.11163340508937836,0.9368616527390901,0.9308118081180812,0.9429906542056075,1360,395.94470143318176,0.4566176470588235
30,0.1036413386464119,0.9354389224338133,0.9298245614035088,0.9411214953271028,1400,400.30496287345886,0.45785714285714285
31,0.10756605118513107,0.9403475810239549,0.9452313503305004,0.9355140186915888,1440,392.88199067115784,0.4597222222222222
32,0.09553604573011398,0.9440820130475303,0.9414498141263941,0.9467289719626168,1480,415.3474802970886,0.46216216216216216
33,0.09436951577663422,0.9411764705882353,0.9402985074626866,0.9420560747663551,1520,401.7400562763214,0.4644736842105263
34,0.10212232172489166,0.9426987060998151,0.9323583180987203,0.9532710280373832,1560,407.0551121234894,0.46282051282051284
35,0.09868436306715012,0.9427107591988821,0.9396471680594243,0.9457943925233645,1600,409.28709602355957,0.461875
36,0.11496255546808243,0.9320297951582867,0.9285714285714286,0.9355140186915888,1640,411.4242401123047,0.46402439024390246
37,0.10007379204034805,0.9353049907578558,0.9250457038391224,0.9457943925233645,1680,425.01789259910583,0.4660714285714286
38,0.10297787189483643,0.937995337995338,0.935813953488372,0.9401869158878504,1720,422.84935760498047,0.4633720930232558
39,0.10441039502620697,0.9373831775700935,0.9373831775700935,0.9373831775700935,1760,419.9343500137329,0.4647727272727273
40,0.09841854870319366,0.9426456984273821,0.9331501831501832,0.9523364485981308,1800,429.30090498924255,0.4666666666666667
41,0.09967454522848129,0.9404651162790698,0.9361111111111111,0.9448598130841122,1840,437.8518440723419,0.4641304347826087
42,0.10687514394521713,0.9368372521899492,0.924476797088262,0.9495327102803738,1880,432.2112784385681,0.4654255319148936
43,0.10927767306566238,0.937207122774133,0.9398496240601504,0.9345794392523364,1920,452.88291025161743,0.4635416666666667
44,0.10359630733728409,0.9423165666820489,0.9307201458523245,0.9542056074766355,1960,430.39041090011597,0.4663265306122449
45,0.10625579953193665,0.9375,0.9357541899441341,0.9392523364485982,2000,428.32850337028503,0.4665
