,test_loss,test_f1,test_prec,test_recall,labeled_instances,orakle_instances,iteration_time,train_positive_rate,pool_positive_rate
0,0.169,0.919,0.915,0.926,200,200,274.446,0.254,0.225
1,0.12,0.939,0.961,0.919,240,220,290.859,0.295,0.089
2,0.141,0.933,0.934,0.933,272,236,290.709,0.303,0.0
3,0.136,0.941,0.941,0.941,292,246,287.69,0.282,0.0
4,0.09,0.906,0.923,0.889,300,250,296.059,0.26,0.0
