,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time,train_positive_rate,pool_positive_rate
0,0.13,0.941,0.935,0.948,200.0,253.466,0.27,0.198
1,0.109,0.948,0.948,0.948,240.0,261.063,0.308,0.049
2,0.083,0.955,0.971,0.941,263.8,261.81,0.296,0.0
3,0.12,0.944,0.955,0.933,283.8,265.094,0.275,0.0
4,0.098,0.963,0.963,0.963,301.0,261.736,0.259,0.0
