,test_loss,test_f1,test_prec,test_recall,train_positive_rate,pool_positive_rate,labeled_instances,iteration_time
0,0.178,0.912,0.882,0.948,0.367,0.215,60,328.742
1,0.232,0.854,0.915,0.807,0.4,0.191,80,315.64
2,0.122,0.917,0.929,0.911,0.41,0.167,100,329.061
3,0.159,0.925,0.9,0.956,0.425,0.134,120,326.888
4,0.107,0.945,0.937,0.956,0.436,0.094,140,333.593
5,0.103,0.948,0.948,0.948,0.444,0.043,160,328.648
6,0.14,0.934,0.921,0.948,0.428,0.007,180,345.139
7,0.114,0.948,0.948,0.948,0.385,0.008,200,335.71
8,0.139,0.923,0.915,0.933,0.325,0.0,240,334.997
