,test_loss,test_f1,test_prec,test_recall,labeled_instances,iteration_time,positive_rate
0,0.33965060114860535,0.5308924485125858,0.5714285714285714,0.49572649572649574,200,124.15169596672058,0.145
1,0.39965569972991943,0.453257790368272,0.6722689075630253,0.3418803418803419,240,128.05437898635864,0.15833333333333333
2,0.3510977029800415,0.49107142857142855,0.514018691588785,0.4700854700854701,280,135.81648135185242,0.21428571428571427
3,0.29419171810150146,0.49871465295629824,0.6258064516129033,0.41452991452991456,320,139.7243242263794,0.221875
4,0.304737389087677,0.5736040609137055,0.70625,0.4829059829059829,360,144.8529679775238,0.24444444444444444
5,0.2915493845939636,0.5958429561200924,0.6482412060301508,0.5512820512820513,400,148.01339197158813,0.28
6,0.29883813858032227,0.6096491228070176,0.6261261261261262,0.594017094017094,440,150.97066378593445,0.30227272727272725
7,0.32695338129997253,0.561904761904762,0.6344086021505376,0.5042735042735043,480,153.55750393867493,0.30833333333333335
8,0.30029624700546265,0.5813953488372092,0.6377551020408163,0.5341880341880342,520,156.37507486343384,0.3230769230769231
9,0.31536048650741577,0.5985748218527316,0.6737967914438503,0.5384615384615384,560,159.53092336654663,0.33035714285714285
10,0.29065996408462524,0.6296296296296295,0.6868686868686869,0.5811965811965812,600,161.3195517063141,0.3433333333333333
11,0.28963473439216614,0.6139088729016786,0.6994535519125683,0.5470085470085471,640,164.25780057907104,0.346875
12,0.2807667553424835,0.6238938053097345,0.6467889908256881,0.6025641025641025,680,173.56296682357788,0.3514705882352941
13,0.2839807868003845,0.6453089244851259,0.6945812807881774,0.6025641025641025,720,169.28738641738892,0.3597222222222222
14,0.28327110409736633,0.6344827586206897,0.6865671641791045,0.5897435897435898,760,168.66948676109314,0.35789473684210527
15,0.3050009608268738,0.6346153846153846,0.7252747252747253,0.5641025641025641,800,175.21967124938965,0.36
16,0.2968597114086151,0.6361556064073227,0.6847290640394089,0.594017094017094,840,177.4190652370453,0.36428571428571427
17,0.28185150027275085,0.6221198156682027,0.675,0.5769230769230769,880,178.04394507408142,0.3659090909090909
18,0.2989744246006012,0.6428571428571428,0.7258064516129032,0.5769230769230769,920,180.62734508514404,0.36630434782608695
19,0.28682786226272583,0.6405529953917051,0.695,0.594017094017094,960,195.62965941429138,0.36770833333333336
20,0.3064340054988861,0.6232558139534883,0.6836734693877551,0.5726495726495726,1000,188.86874079704285,0.367
